INSTNM,CITY,STABBR,ZIP,ACCREDAGENCY,INSTURL,CONTROL,LATITUDE,LONGITUDE,MENONLY,WOMENONLY,ADM_RATE_ALL,SAT_AVG,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,COSTT4_A,COSTT4_P,TUITIONFEE_IN,TUITIONFEE_OUT,TUITIONFEE_PROG,AVGFACSAL,PCTPELL,RET_FT4,PCTFLOAN,AGE_ENTRY,FEMALE,MARRIED,VETERAN,FIRST_GEN,FAMINC,MD_FAMINC
Columbia College-Joint Base Charleston-Weapons Station,Goose Creek,SC,294456511,NULL,www.ccis.edu,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5280,NULL,NULL,NULL,NULL,NULL,NULL,29.95456331,0.623674218,0.352101611,0.010606259,0.485591662,33448.14901,25623
Columbia College - San Diego,San Diego,CA,921405290,Higher Learning Commission,www.ccis.edu,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5280,NULL,NULL,NULL,NULL,NULL,NULL,29.95456331,0.623674218,0.352101611,0.010606259,0.485591662,33448.14901,25623
Columbia College - Mesquite,Mesquite,TX,751502033,Higher Learning Commission,www.ccis.edu,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5280,NULL,NULL,NULL,NULL,NULL,NULL,29.95456331,0.623674218,0.352101611,0.010606259,0.485591662,33448.14901,25623
Lindenwood University-Belleville,Belleville,IL,62226,Higher Learning Commission,www.lindenwood.edu/belleville/,2,NULL,NULL,NULL,NULL,0.546917554,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16332,NULL,NULL,NULL,NULL,NULL,NULL,24.81453423,0.577721661,0.115039282,0.011503928,0.350877193,62517.98064,45382.5
City College Montana State University Billings,Billings,MT,591029856,Northwest Commission on Colleges and Universities,www.msubillings.edu/citycollege/,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3829,8170,NULL,NULL,NULL,NULL,NULL,25.68343816,0.632599581,0.175052411,0.007337526,0.384526559,50676.13574,34882.5
The University of Montana - Missoula College,Missoula,MT,59812,NULL,www.umt.edu,1,NULL,NULL,NULL,NULL,0.924324324,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3611,12551,NULL,NULL,NULL,NULL,NULL,23.2686372,0.554015171,0.080303427,0.006016218,0.302325581,55099.67356,36050
New Hampshire Institute for Therapeutic Arts,Bridgton,ME,4009,Commission on Massage Therapy Accreditation,www.nhita.com,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10500,NULL,NULL,NULL,NULL,35.5,PrivacySuppressed,0.321428571,PrivacySuppressed,PrivacySuppressed,47367.375,26992.5
American Institute,Clifton,NJ,70112379,Accrediting Bureau of Health Education Schools,www.americaninstitute.com,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13020,NULL,NULL,NULL,NULL,28.00045393,0.801634135,0.140717204,0.010894235,0.673728814,17161.58557,12000
Monmouth University -  Monmouth Park Corporate Center,West Long Branch,NJ,77641898,Middle States Commission on Higher Education,www.monmouth.edu,2,NULL,NULL,NULL,NULL,0.772892162,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20.03964961,0.594744122,0.006915629,PrivacySuppressed,0.323076923,96624.09175,73885
Berkeley College - Westchester Campus,White Plains,NY,10601,Middle States Commission on Higher Education,www.BerkeleyCollege.edu,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24050,NULL,NULL,NULL,NULL,NULL,NULL,26.42586106,0.652948044,0.105078809,0.014886165,0.494054941,24407.31553,17419.5
Briarcliffe College-Bohemia,Bohemia,NY,11716,NULL,www.briarcliffe.edu,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.58174905,0.692015209,0.140684411,PrivacySuppressed,0.525581395,32159.88593,20546
Culinary Institute of America at Greystone,St. Helena,CA,94574,Middle States Commission on Higher Education,www.ciachef.edu,2,NULL,NULL,NULL,NULL,0.942583732,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30660,NULL,NULL,NULL,NULL,NULL,NULL,21.80155642,0.523832685,0.036478599,0.008754864,0.282654128,73152.40759,50484
Culinary Institute of America San Antonio,San Antonio,TX,78215,Middle States Commission on Higher Education,www.ciachef.edu,2,NULL,NULL,NULL,NULL,0.942583732,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30030,NULL,NULL,NULL,NULL,NULL,NULL,21.80155642,0.523832685,0.036478599,0.008754864,0.282654128,73152.40759,50484
Jamestown Business College -,Salamanca,NY,147799740,Middle States Commission on Higher Education,www.jbc.edu,3,NULL,NULL,NULL,NULL,0.813333333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12600,NULL,NULL,NULL,NULL,NULL,NULL,24.50570342,0.707224335,0.136882129,PrivacySuppressed,0.53030303,24774.42205,18308
Pratt Manhattan-A Division of Pratt Institute,New York,NY,10011,Middle States Commission on Higher Education,https://www.pratt.edu,2,NULL,NULL,NULL,NULL,0.576506285,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48154,NULL,NULL,NULL,NULL,NULL,NULL,20.2509434,0.706603774,0.010377359,PrivacySuppressed,0.192577733,96060.06415,67963.5
St. Joseph's College Long Island,Patchogue,NY,117722399,Middle States Commission on Higher Education,www.sjcny.edu,2,NULL,NULL,NULL,NULL,0.667846447,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25124,NULL,NULL,NULL,NULL,NULL,NULL,24.00999049,0.686489058,0.067078972,0.005708849,0.37574124,68197.11132,48213.5
Saint Elizabeth College of Nursing,Utica,NY,13501,NULL,www.secon.edu,2,NULL,NULL,NULL,NULL,0.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15570,21264,NULL,NULL,NULL,NULL,NULL,26.87078652,0.926966292,0.202247191,PrivacySuppressed,0.413580247,56315.15169,41528.5
Gaston College,Lincolnton,NC,280930000,Southern Association of Colleges and Schools Commission on Colleges,www.gaston.edu,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2562,8708,NULL,NULL,NULL,NULL,NULL,25.46178995,0.678790356,0.166326114,0.004086637,0.48269322,23190.18676,19769
Hebrew Union College-Jewish Institute of Religion-Cincinnati,Cincinnati,OH,452203796,Middle States Commission on Higher Education,huc.edu/,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Hebrew Union College-Jewish Institute of Religion-Los Angeles,Los Angeles,CA,900073796,Middle States Commission on Higher Education,huc.edu/,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kettering College - Ollie Davis Medical Arts and Education Center,Beavercreek,OH,454403442,Higher Learning Commission,kc.edu,2,NULL,NULL,NULL,NULL,0.992063492,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11808,NULL,NULL,NULL,NULL,NULL,NULL,24.99041534,0.891373802,0.207667732,PrivacySuppressed,0.402684564,56882.28754,46615
Mount Carmel College of Nursing - Fairfield,Lancaster,OH,431303372,Higher Learning Commission,www.mccn.edu,2,NULL,NULL,NULL,NULL,0.78974359,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24.50812065,0.893271462,0.134570766,PrivacySuppressed,0.39408867,70392.26682,57843
Los Angeles Center,Los Angeles,CA,900451746,Higher Learning Commission,www.myunion.edu,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12416,NULL,NULL,NULL,NULL,NULL,NULL,36.4025974,0.642857143,0.51038961,0.083116883,0.560777958,59329.05584,43147.5
Florida Center,Hollywood,FL,330211746,Higher Learning Commission,www.myunion.edu,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12416,NULL,NULL,NULL,NULL,NULL,NULL,36.4025974,0.642857143,0.51038961,0.083116883,0.560777958,59329.05584,43147.5
Sacramento Center,Sacramento,CA,958341746,Higher Learning Commission,www.myunion.edu,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12416,NULL,NULL,NULL,NULL,NULL,NULL,36.4025974,0.642857143,0.51038961,0.083116883,0.560777958,59329.05584,43147.5
New England Center,Brattleboro,VT,53013669,NULL,www.myunion.edu,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12416,NULL,NULL,NULL,NULL,NULL,NULL,36.4025974,0.642857143,0.51038961,0.083116883,0.560777958,59329.05584,43147.5
Winebrenner Theological Seminary -,Scotland,PA,172540473,NULL,www.winebrenner.edu,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
University of Oklahoma - Douglass Learning Center,Lawton,OK,735013025,Higher Learning Commission,NULL,1,NULL,NULL,NULL,NULL,0.708359391,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.29188942,0.557354514,0.093477929,0.005040477,0.283689099,74741.00535,50976
University of Oklahoma - Ft. Benning GA - AP,Ft Benning,GA,319055593,Higher Learning Commission,NULL,1,NULL,NULL,NULL,NULL,0.708359391,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.29188942,0.557354514,0.093477929,0.005040477,0.283689099,74741.00535,50976
Western Seminary-San Jose,Milpitas,CA,95035,Northwest Commission on Colleges and Universities,www.westernseminary.edu,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
Western Seminary-Sacramento,Rocklin,CA,95765,Northwest Commission on Colleges and Universities,www.westernseminary.edu,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
Toni&Guy Hairdressing Academy,Philadelphia,PA,19115,National Accrediting Commission of Career Arts and Sciences,www.thebeautyinstituteskp.edu,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17100,NULL,NULL,NULL,NULL,23.56629214,0.921348315,0.060674157,PrivacySuppressed,0.593442623,28622.65843,12429
Bucks County Community College-Upper Bucks Campus,Perkasie,PA,189440277,Middle States Commission on Higher Education,www.bucks.edu,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4298,11498,NULL,NULL,NULL,NULL,NULL,23.61470911,0.593852909,0.084522503,0.008781559,0.472463768,43044.02561,30161
Bucks County Community College-Lower Bucks Campus,Bristol,PA,190070277,Middle States Commission on Higher Education,www.bucks.edu,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4298,11498,NULL,NULL,NULL,NULL,NULL,23.61470911,0.593852909,0.084522503,0.008781559,0.472463768,43044.02561,30161
Harrisburg Area Community College-Lancaster,Lancaster,PA,17602,Middle States Commission on Higher Education,www.hacc.edu,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6525,9225,NULL,NULL,NULL,NULL,NULL,25.30981203,0.627398878,0.14270249,0.008857396,0.494050343,42653.97333,30040
Harrisburg Area Community College-Gettysburg,Gettysburg,PA,173253403,Middle States Commission on Higher Education,www.hacc.edu,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6525,9225,NULL,NULL,NULL,NULL,NULL,25.30981203,0.627398878,0.14270249,0.008857396,0.494050343,42653.97333,30040
Harrisburg Area Community College-Lebanon,Lebanon,PA,170425235,Middle States Commission on Higher Education,www.hacc.edu,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6525,9225,NULL,NULL,NULL,NULL,NULL,25.30981203,0.627398878,0.14270249,0.008857396,0.494050343,42653.97333,30040
Harrisburg Area Community College-York,York,PA,174045235,Middle States Commission on Higher Education,www.hacc.edu/,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6525,9225,NULL,NULL,NULL,NULL,NULL,25.30981203,0.627398878,0.14270249,0.008857396,0.494050343,42653.97333,30040
New Castle School of Trades,Pulaski,PA,161432522,Accrediting Commission of Career Schools and Colleges,www.ncstrades.edu,3,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17082,NULL,NULL,NULL,NULL,31.05952381,0.058441558,0.28030303,0.029220779,0.562972292,25824.13853,15842.5
Northampton County Area Community College-Monroe,Tannersville,PA,18372,Middle States Commission on Higher Education,www.northampton.edu,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4110,13230,NULL,NULL,NULL,NULL,NULL,23.53712191,0.596150321,0.096791934,0.010265811,0.480360592,38182.38827,26727
Villanova University - Summer Music Studies Program,Villanova,PA,190853699,Middle States Commission on Higher Education,www.uarts.edu/academics/music/mm-music-education,2,NULL,NULL,NULL,NULL,0.767945545,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.97705314,0.63647343,PrivacySuppressed,PrivacySuppressed,0.206410256,90878.38647,78322
South Hills School of Business and Technology-Altoona,Altoona,PA,16602,Accrediting Commission of Career Schools and Colleges,https://www.southhills.edu,3,NULL,NULL,NULL,NULL,0.941979522,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16612,NULL,NULL,NULL,NULL,NULL,NULL,24.61771058,0.574514039,0.107991361,PrivacySuppressed,0.485875706,37665.61555,25530
Tennessee College of Applied Technology-Jacksboro -,LaFollette,TN,377663006,Council on Occupational Education,www.tcatjacksboro.edu,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4356,NULL,NULL,NULL,NULL,26.40559441,0.583916084,0.206293706,PrivacySuppressed,0.637554585,16101.63636,11756.5
Galveston College - Charlie Thomas Family Applied Technology Center,Galveston,TX,775518924,Southern Association of Colleges and Schools Commission on Colleges,www.gc.edu,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.87431694,0.590163934,0.098360656,0.023224044,0.482935154,25126.29918,19105
San Jacinto College-North Campus,Houston,TX,770494599,Southern Association of Colleges and Schools Commission on Colleges,www.sanjac.edu/,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1500,4140,NULL,NULL,NULL,NULL,NULL,24.16658938,0.597843728,0.122188732,0.008694644,0.534291704,27445.56793,22004.5
San Jacinto College-South Campus,Houston,TX,770896099,Southern Association of Colleges and Schools Commission on Colleges,www.sanjac.edu,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1500,4140,NULL,NULL,NULL,NULL,NULL,24.16658938,0.597843728,0.122188732,0.008694644,0.534291704,27445.56793,22004.5
Southwest School of Business and Technical Careers-South Texas,McAllen,TX,78501,Council on Occupational Education,www.sws.edu,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14550,NULL,NULL,NULL,NULL,26.55026455,0.904761905,0.201058201,PrivacySuppressed,0.714285714,13760.26455,12440
Southwest School of Business and Technical Careers-Corpus Christi,Corpus Christi,TX,78413,NULL,www.sws.edu,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.55026455,0.904761905,0.201058201,PrivacySuppressed,0.714285714,13760.26455,12440
Texas A & M University Health Science Center,Bryan,TX,77807,Southern Association of Colleges and Schools Commission on Colleges,tamhsc.edu/,1,NULL,NULL,NULL,NULL,0.671679126,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20.30568796,0.511677788,0.017159199,0.002462663,0.299507473,79762.69717,58904
Snow College-Richfield Campus,Richfield,UT,84701,Northwest Commission on Colleges and Universities,https://www.snow.edu/richfield/,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3592,12070,NULL,NULL,NULL,NULL,NULL,21.40343915,0.532627866,0.104938272,PrivacySuppressed,0.325515948,49563.47399,41939
Strayer University-Alexandria Campus,Alexandria,VA,22314,Middle States Commission on Higher Education,www.strayer.edu/virginia/alexandria,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12975,NULL,NULL,NULL,NULL,NULL,NULL,33.36080111,0.750834485,0.216898749,0.014430696,0.537294034,23781.1346,18178
Strayer University-Woodbridge Campus,Woodbridge,VA,22192,Middle States Commission on Higher Education,www.strayer.edu/virginia/woodbridge,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12975,NULL,NULL,NULL,NULL,NULL,NULL,33.36080111,0.750834485,0.216898749,0.014430696,0.537294034,23781.1346,18178
Strayer University-Manassas Campus,Manassas,VA,20109,Middle States Commission on Higher Education,www.strayer.edu/virginia/manassas,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12975,NULL,NULL,NULL,NULL,NULL,NULL,33.36080111,0.750834485,0.216898749,0.014430696,0.537294034,23781.1346,18178
Strayer University-Loudoun Campus,Ashburn,VA,20147,Middle States Commission on Higher Education,www.strayer.edu/virginia/loudoun,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12975,NULL,NULL,NULL,NULL,NULL,NULL,33.36080111,0.750834485,0.216898749,0.014430696,0.537294034,23781.1346,18178
Strayer University-Fredericksburg Campus,Fredericksburg,VA,22406,Middle States Commission on Higher Education,www.strayer.edu/virginia/fredericksburg,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12975,NULL,NULL,NULL,NULL,NULL,NULL,33.36080111,0.750834485,0.216898749,0.014430696,0.537294034,23781.1346,18178
Strayer University-Henrico Campus,Glen Allen,VA,23059,Middle States Commission on Higher Education,www.strayer.edu/virginia/henrico,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12975,NULL,NULL,NULL,NULL,NULL,NULL,33.36080111,0.750834485,0.216898749,0.014430696,0.537294034,23781.1346,18178
Strayer University-Chesterfield Campus,Midlothian,VA,23112,Middle States Commission on Higher Education,www.strayer.edu/virginia/chesterfield,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12975,NULL,NULL,NULL,NULL,NULL,NULL,33.36080111,0.750834485,0.216898749,0.014430696,0.537294034,23781.1346,18178
Strayer University-Chesapeake Campus,Chesapeake,VA,23320,Middle States Commission on Higher Education,www.strayer.edu/virginia/chesapeake,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12975,NULL,NULL,NULL,NULL,NULL,NULL,33.36080111,0.750834485,0.216898749,0.014430696,0.537294034,23781.1346,18178
Strayer University-Newport News Campus,Newport News,VA,23602,Middle States Commission on Higher Education,www.strayer.edu/virginia/newport-news,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12975,NULL,NULL,NULL,NULL,NULL,NULL,33.36080111,0.750834485,0.216898749,0.014430696,0.537294034,23781.1346,18178
Strayer University-Virginia Beach Campus,Virginia Beach,VA,23462,Middle States Commission on Higher Education,www.strayer.edu/virginia/virginia-beach,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12975,NULL,NULL,NULL,NULL,NULL,NULL,33.36080111,0.750834485,0.216898749,0.014430696,0.537294034,23781.1346,18178
Union Presbyterian Seminary-Charlotte,Charlotte,NC,28210,Commission on Accrediting of the Association of Theological Schools,www.upsem.edu,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Washington State University-Vancouver,Vancouver,WA,986869600,Northwest Commission on Colleges and Universities,https://www.vancouver.wsu.edu/,1,NULL,NULL,NULL,NULL,0.720449554,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9883,24515,NULL,NULL,NULL,NULL,NULL,22.69739777,0.574296336,0.087307488,0.003611259,0.340879765,64048.05353,44850
Washington State University-Spokane,Spokane,WA,992029600,Northwest Commission on Colleges and Universities,https://spokane.wsu.edu/,1,NULL,NULL,NULL,NULL,0.720449554,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.69739777,0.574296336,0.087307488,0.003611259,0.340879765,64048.05353,44850
Washington State University-Tri Cities,Richland,WA,993541671,Northwest Commission on Colleges and Universities,https://www.tricity.wsu.edu/,1,NULL,NULL,NULL,NULL,0.720449554,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10136,24768,NULL,NULL,NULL,NULL,NULL,22.69739777,0.574296336,0.087307488,0.003611259,0.340879765,64048.05353,44850
West Virginia Business College-Nutter Fort,Nutter Fort,WV,26301,NULL,www.wvbc.edu,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10200,NULL,NULL,NULL,NULL,NULL,NULL,30.85714286,0.759398496,0.157894737,PrivacySuppressed,0.721649485,12609.47368,3717
University of the Virgin Islands-Albert A. Sheen,St. Croix,VI,850,Middle States Commission on Higher Education,www.uvi.edu,1,NULL,NULL,NULL,NULL,0.919508105,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5235,14496,NULL,NULL,NULL,NULL,NULL,21.58858502,0.682520809,0.023781213,PrivacySuppressed,0.466176471,31398.63853,24471
Purdue University - Purdue Polytechnic Anderson,Anderson,IN,46016,Higher Learning Commission,polytechnic.purdue.edu/anderson,1,NULL,NULL,NULL,NULL,0.559654743,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6518,15579,NULL,NULL,NULL,NULL,NULL,19.96979249,0.47320725,0.012214342,0.002364066,0.185381069,98016.6576,81833.5
Purdue University - Purdue Polytechnic Indianapolis,Indianapolis,IN,46241,Higher Learning Commission,polytechnic.purdue.edu/indianapolis,1,NULL,NULL,NULL,NULL,0.559654743,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8522,27860,NULL,NULL,NULL,NULL,NULL,19.96979249,0.47320725,0.012214342,0.002364066,0.185381069,98016.6576,81833.5
